id,Neighbourhood or locality,location,Zip,Type,Subtype,Price,Transaction Type,Bedrooms,Living area,Kitchen type,Furnished,How many fireplaces?,Terrace,Terrace surface,Garden,Garden surface,Surface of the plot,Number of frontages,Swimming pool,Building condition
9893706,,braine-le-chateau,1440,house,house,145000,for sale,2.0,64  m² square meters,Semi equipped,No,,,9  m²  square meters,,,43  m²  square meters,3.0,,To be done up
10494898,,blaasveld,2830,house,house,149000,for sale,3.0,116  m² square meters,Semi equipped,,,,13  m²  square meters,,,77  m²  square meters,2.0,,To renovate
10511092,Grand Liège,liege,4000,house,house,149000,for sale,4.0,123  m² square meters,Not installed,No,,Yes,,,,150  m²  square meters,3.0,No,To be done up
10412805,Liège environs,herstal%20vottem,4041,house,house,149000,for sale,2.0,114  m² square meters,Not installed,No,,,,,304  m²  square meters,422  m²  square meters,4.0,No,To renovate
10321179,,crisn%C3%A9e,4367,house,house,149000,for sale,2.0,120  m² square meters,Not installed,No,,,16  m²  square meters,,,90  m²  square meters,3.0,,To renovate
10486458,,ronse,9600,house,house,149000,for sale,2.0,155  m² square meters,Semi equipped,No,,,10  m²  square meters,,50  m²  square meters,150  m²  square meters,2.0,No,To renovate
10403406,Vlaamse Ardennen,ronse,9600,house,house,149000,for sale,3.0,180  m² square meters,Not installed,No,,,,,20  m²  square meters,130  m²  square meters,2.0,No,To renovate
10365034,Vlaamse Ardennen,ronse,9600,house,house,149000,for sale,2.0,145  m² square meters,Installed,No,,,10  m²  square meters,,,88  m²  square meters,2.0,No,To be done up
10415356,Liège environs,herstal,4040,house,house,159000,for sale,3.0,115  m² square meters,Not installed,No,,,36  m²  square meters,,,83  m²  square meters,2.0,No,Good
10484011,Liège environs,liege,4000,house,house,169000,for sale,4.0,129  m² square meters,Semi equipped,No,,,27  m²  square meters,,28  m²  square meters,75  m²  square meters,2.0,No,To renovate
10491648,Liège environs,esneux%20tilff,4130,house,house,174000,for sale,2.0,139  m² square meters,Semi equipped,No,,,36  m²  square meters,,315  m²  square meters,413  m²  square meters,3.0,No,To be done up
10522057,"Sprimont, Louveigné",sprimont,4140,house,house,175000,for sale,1.0,70  m² square meters,Not installed,No,,Yes,,,140  m²  square meters,259  m²  square meters,3.0,,To renovate
10459282,Grand Liège,seraing,4100,house,house,179000,for sale,3.0,82  m² square meters,Installed,No,,,13  m²  square meters,,65  m²  square meters,128  m²  square meters,2.0,No,Just renovated
10386832,,bioul,5537,house,bungalow,179000,for sale,2.0,93  m² square meters,Semi equipped,,,,,Yes,,1517  m²  square meters,4.0,,Good
10324148,Zone Province du Hainaut,charleroi%20mont-sur-marchienne,6032,house,house,179000,for sale,3.0,150  m² square meters,Not installed,No,,,90  m²  square meters,,345  m²  square meters,470  m²  square meters,3.0,No,To be done up
10492254,,jemelle,5580,house,house,185000,for sale,3.0,150  m² square meters,Installed,No,,,14  m²  square meters,,1031  m²  square meters,1158  m²  square meters,4.0,No,To be done up
10403536,Liège environs,liege,4032,house,house,189000,for sale,3.0,175  m² square meters,Installed,No,,,20  m²  square meters,,,82  m²  square meters,3.0,No,Just renovated
10423280,Liège environs,herstal,4040,house,house,189000,for sale,2.0,118  m² square meters,Installed,No,,Yes,,,37  m²  square meters,129  m²  square meters,2.0,No,Good
10533233,,huy,4500,house,house,189000,for sale,3.0,150  m² square meters,Installed,,,,,,2300  m²  square meters,2450  m²  square meters,2.0,,Just renovated
10475037,Liège environs,liege,4000,house,house,199000,for sale,3.0,83  m² square meters,Installed,Yes,,,,,,20  m²  square meters,2.0,No,Just renovated
9737379,,liege,4020,house,mixed use building,199000,for sale,2.0,191  m² square meters,USA semi equipped,No,,,56  m²  square meters,,100  m²  square meters,305  m²  square meters,3.0,No,Good
10494453,Liège environs,herstal,4040,house,apartment block,199000,for sale,4.0,231  m² square meters,Semi equipped,No,,,54  m²  square meters,,140  m²  square meters,251  m²  square meters,3.0,No,To be done up
10529382,,vielsalm,6690,house,house,199000,for sale,2.0,117  m² square meters,Semi equipped,No,,,20  m²  square meters,,409  m²  square meters,504  m²  square meters,3.0,No,To be done up
10519674,Hesbaye,remicourt,4350,house,house,200000,for sale,5.0,246  m² square meters,Not installed,No,,Yes,,,310  m²  square meters,591  m²  square meters,2.0,,To renovate
10344672,,tienen,3300,house,house,209000,for sale,1.0,115  m² square meters,Installed,No,,,10  m²  square meters,,85  m²  square meters,160  m²  square meters,2.0,No,To be done up
10506906,Oupeye,oupeye,4684,house,house,209000,for sale,2.0,143  m² square meters,Installed,No,,,15  m²  square meters,,75  m²  square meters,275  m²  square meters,3.0,No,Good
10534423,Liège environs,herstal,4040,house,house,219000,for sale,3.0,164  m² square meters,Installed,No,,,30  m²  square meters,,,95  m²  square meters,2.0,No,Good
10542512,Grand Liège,seraing,4100,house,house,219000,for sale,2.0,100  m² square meters,USA installed,No,,,53  m²  square meters,,220  m²  square meters,373  m²  square meters,3.0,No,Good
9941464,,liege,4020,house,house,229000,for sale,4.0,222  m² square meters,Semi equipped,No,,,48  m²  square meters,,251  m²  square meters,417  m²  square meters,2.0,No,To be done up
10511320,Liège environs,liege,4031,house,house,229000,for sale,3.0,179  m² square meters,Installed,No,,,14  m²  square meters,,,110  m²  square meters,2.0,No,Good
10519891,Liège environs,thimister-clermont,4890,house,house,229000,for sale,3.0,172  m² square meters,Installed,No,,,92  m²  square meters,,,204  m²  square meters,3.0,No,Good
10451348,Zone Centre Province du Luxembourg,bertrix,6880,house,house,229000,for sale,3.0,100  m² square meters,Hyper equipped,No,,,10  m²  square meters,,70  m²  square meters,149  m²  square meters,2.0,No,Good
10438297,Liège environs,li%C3%A8ge%20rocourt,4000,house,house,235000,for sale,3.0,117  m² square meters,Installed,No,,,40  m²  square meters,,160  m²  square meters,240  m²  square meters,2.0,No,To be done up
10457107,,huy,4500,house,house,235000,for sale,3.0,132  m² square meters,Not installed,,,,10  m²  square meters,,240  m²  square meters,325  m²  square meters,2.0,,To be done up
10519892,Liège environs,verviers,4800,house,house,245000,for sale,6.0,210  m² square meters,Installed,No,,,40  m²  square meters,,52  m²  square meters,190  m²  square meters,2.0,No,Good
8018096,,leuze-en-hainaut,7900,house group,house group,247330 - 266390,for sale,,,,,,,,,,,,,
10527903,Oude stad,antwerp,2000,house,mixed use building,249000,for sale,1.0,50  m² square meters,Semi equipped,,,,13  m²  square meters,,,5020  m²  square meters,4.0,,Good
10526669,Liège environs,liege,4000,house,house,249000,for sale,4.0,242  m² square meters,Semi equipped,No,,,33  m²  square meters,,60  m²  square meters,163  m²  square meters,2.0,No,Good
10533139,,vivegnis,4683,house,house,249000,for sale,3.0,150  m² square meters,Semi equipped,,1.0,,7  m²  square meters,,149  m²  square meters,265  m²  square meters,2.0,,To be done up
10346863,Liège environs,spa,4900,house,apartment block,249000,for sale,8.0,229  m² square meters,Not installed,No,,,,,,94  m²  square meters,3.0,,To renovate
10519680,,ronse,9600,house,house,249000,for sale,4.0,169  m² square meters,Installed,No,,,25  m²  square meters,,85  m²  square meters,190  m²  square meters,2.0,No,As new
10485981,Brabant Wallon,villers-la-ville,1495,house,house,250000,for sale,2.0,106  m² square meters,Installed,,,,6  m²  square meters,,296  m²  square meters,388  m²  square meters,3.0,,To renovate
10549292,,geraardsbergen,9500,house,house,250000,for sale,3.0,125  m² square meters,Installed,,,,,,,58  m²  square meters,2.0,,Just renovated
10497893,,antheit,4520,house,house,259500,for sale,4.0,254  m² square meters,Installed,,,,15  m²  square meters,,2700  m²  square meters,2850  m²  square meters,4.0,,Good
10459787,Grand Liège,seraing,4100,house,house,269000,for sale,3.0,110  m² square meters,Hyper equipped,No,,,15  m²  square meters,,120  m²  square meters,231  m²  square meters,3.0,Yes,Good
10415244,,ronse,9600,house,mixed use building,269000,for sale,5.0,302  m² square meters,Installed,No,,,45  m²  square meters,,555  m²  square meters,1195  m²  square meters,4.0,No,To renovate
10549396,,landegem,9850,house,house,270000,for sale,3.0,100  m² square meters,Installed,,,Yes,,,335  m²  square meters,709  m²  square meters,3.0,,To renovate
10455439,Liège environs,liege,4000,house,apartment block,274000,for sale,1.0,169  m² square meters,Not installed,No,,,,,,44  m²  square meters,2.0,No,To be done up
10514263,,ninove,9402,house,house,275000,for sale,4.0,288  m² square meters,Installed,,,Yes,,,,877  m²  square meters,4.0,No,To be done up
9214164,,geel,2440,house group,house group,277500 - 277500,for sale,,,,,,,,,,,,,
10543529,,malderen,1840,house,house,279000,for sale,3.0,164  m² square meters,Installed,,,Yes,,Yes,,250  m²  square meters,3.0,,To be done up
10320017,,huy,4500,house,mixed use building,279000,for sale,3.0,290  m² square meters,Semi equipped,,,,10  m²  square meters,,100  m²  square meters,204  m²  square meters,4.0,,Good
10165375,,huy,4500,house,house,279000,for sale,3.0,290  m² square meters,Semi equipped,,,,10  m²  square meters,,100  m²  square meters,204  m²  square meters,4.0,,Good
10473354,,warnant-dreye,4530,house,bungalow,279000,for sale,2.0,107  m² square meters,Semi equipped,,,,12  m²  square meters,,230  m²  square meters,479  m²  square meters,4.0,,Good
10536930,Zone Centre Province du Luxembourg,bouillon,6830,house,house,280000,for sale,4.0,180  m² square meters,Installed,No,,,20  m²  square meters,,372  m²  square meters,530  m²  square meters,4.0,No,To be done up
10470772,,moha,4520,house,house,285000,for sale,3.0,160  m² square meters,Semi equipped,,,,15  m²  square meters,,1075  m²  square meters,1199  m²  square meters,4.0,,To be done up
10520608,,westouter,8954,house group,house group,285000 - 294500,for sale,,,,,,,,,,,,,
10472832,LA MALOGNE,la%20louviere,7100,house group,house group,289000 - 310000,for sale,,,,,,,,,,,,,
10357579,Arrondissement Arlon,virton,6760,house,mixed use building,290000,for sale,4.0,331  m² square meters,Semi equipped,,,,11  m²  square meters,,,244  m²  square meters,3.0,No,To renovate
10397214,,beuzet,5030,house,house,295000,for sale,4.0,164  m² square meters,Installed,,,,25  m²  square meters,,450  m²  square meters,1172  m²  square meters,4.0,,Just renovated
10442731,,marche-en-famenne,6900,house,villa,295000,for sale,4.0,278  m² square meters,USA installed,No,,Yes,,,950  m²  square meters,950  m²  square meters,4.0,,Good
10458225,,adinkerke,8660,house group,house group,295000 - 407500,for sale,,,,,,,,,,,,,
9466117,,beveren-leie,8791,house group,house group,298400 - 449390,for sale,,,,,,,,,,,,,
10516262,,ternat,1740,house,house,299000,for sale,3.0,122  m² square meters,Not installed,No,,Yes,,,,205  m²  square meters,3.0,No,To renovate
10454156,Nieuw Borgerhout,borgerhout,2140,house,mixed use building,299000,for sale,2.0,177  m² square meters,Semi equipped,,,,3  m²  square meters,,,116  m²  square meters,3.0,,To be done up
10304070,Liège environs,liege,4000,house,apartment block,299000,for sale,4.0,239  m² square meters,Not installed,No,,,,,,108  m²  square meters,2.0,No,Good
10459671,,adinkerke,8660,house group,house group,299000 - 329000,for sale,,,,,,,,,,,,,
10535529,,walhain,1457,house,house,300000,for sale,2.0,102  m² square meters,Semi equipped,,,,,,557  m²  square meters,670  m²  square meters,4.0,,Good
10515397,,meerhout,2450,house group,house group,301000 - 333000,for sale,,,,,,,,,,,,,
10550566,,ternat,1740,house,house,309000,for sale,3.0,166  m² square meters,Hyper equipped,,,Yes,,,,124  m²  square meters,2.0,No,Good
9363148,,aywaille,4920,house group,house group,314000 - 324000,for sale,,,,,,,,,,,,,
10547427,,anthisnes,4160,house,house,315000,for sale,3.0,125  m² square meters,Semi equipped,,,,20  m²  square meters,,1100  m²  square meters,1240  m²  square meters,4.0,,As new
10521501,,ronse,9600,house group,house group,315500 - 320500,for sale,,,,,,,,,,,,,
10235800,Zone Centre Province du Luxembourg,libin,6890,house,house,319900,for sale,3.0,150  m² square meters,Installed,No,,,35  m²  square meters,,1215  m²  square meters,1335  m²  square meters,4.0,No,Good
10070683,,adinkerke,8660,house group,house group,321000 - 352000,for sale,,,,,,,,,,,,,
10506691,,mechelen-zuid,2800,house,house,325600,for sale,2.0,172  m² square meters,Installed,,,,,,,189  m²  square meters,2.0,No,Good
10443256,,lokeren,9160,house group,house group,328275.5 - 484545.5,for sale,,,,,,,,,,,,,
10477228,Hesbaye,remicourt,4350,house,house,330000,for sale,3.0,195  m² square meters,Installed,No,,,,,1200  m²  square meters,1410  m²  square meters,3.0,,Good
10215708,,herselt,2230,house group,house group,335000 - 335000,for sale,,,,,,,,,,,,,
10372274,,olen,2250,house group,house group,335000 - 385000,for sale,,,,,,,,,,,,,
10355228,,witgoor,2480,house group,house group,335000 - 335000,for sale,,,,,,,,,,,,,
10437388,,balen,2490,house group,house group,336536 - 451085,for sale,,,,,,,,,,,,,
9778538,,wingene,8750,house group,house group,337421.55 - 339378.07,for sale,,,,,,,,,,,,,
10354018,,glabbeek,3380,house,house,339000,for sale,4.0,130  m² square meters,Installed,No,,,25  m²  square meters,,2500  m²  square meters,3250  m²  square meters,4.0,No,To renovate
10455503,Torhout,torhout,8820,house group,house group,340000 - 380000,for sale,,,,,,,,,,,,,
10471883,,berlaar,2590,house group,house group,345000 - 348000,for sale,,,,,,,,,,,,,
10539238,,tienen,3300,house,mansion,345000,for sale,4.0,190  m² square meters,Installed,,,,,,88  m²  square meters,156  m²  square meters,2.0,No,As new
10546731,,wezembeek-oppem,1970,house,house,349000,for sale,3.0,80  m² square meters,Installed,No,,,14  m²  square meters,,60  m²  square meters,170  m²  square meters,3.0,,To be done up
10520400,,antwerp,2000,house,mixed use building,349000,for sale,3.0,181  m² square meters,Installed,,,,9  m²  square meters,,23  m²  square meters,122  m²  square meters,2.0,,Good
10520397,,antwerp,2060,house,house,349000,for sale,3.0,181  m² square meters,Installed,,,,9  m²  square meters,,23  m²  square meters,122  m²  square meters,2.0,,Good
10329286,Liège environs,li%C3%A8ge%20grivegn%C3%A9e,4030,house,mixed use building,349000,for sale,3.0,178  m² square meters,Installed,No,,,150  m²  square meters,,95  m²  square meters,197  m²  square meters,3.0,Yes,Good
10377243,,haasdonk,9120,house group,house group,351000 - 370000,for sale,,,,,,,,,,,,,
10544945,Oost-Vlaanderen,gavere,9890,house group,house group,352500 - 388500,for sale,,,,,,,,,,,,,
10087114,,gavere,9890,house group,house group,352500 - 388500,for sale,,,,,,,,,,,,,
8878684,,antwerp,2050,house group,house group,355000 - 355000,for sale,,,,,,,,,,,,,
10234464,,soignies,7060,house group,house group,359000 - 359000,for sale,,,,,,,,,,,,,
9817868,,hamme,9220,house group,house group,360000 - 423700,for sale,,,,,,,,,,,,,
10448062,,forest,2430,house group,house group,363980 - 363980,for sale,,,,,,,,,,,,,
10120498,,averbode,3271,house group,house group,364500 - 364500,for sale,,,,,,,,,,,,,
10451520,Brabant Wallon,genappe,1470,house,house,365000,for sale,3.0,161  m² square meters,Semi equipped,No,,,19  m²  square meters,,,520  m²  square meters,3.0,No,As new
10547658,Liège environs,liege,4000,house,house,365000,for sale,3.0,223  m² square meters,Installed,No,,,326  m²  square meters,,163  m²  square meters,352  m²  square meters,3.0,No,Good
10530597,,harelbeke,8530,house group,house group,365000 - 427000,for sale,,,,,,,,,,,,,
